budget,original_language,popularity,revenue,runtime,title,vote_average,vote_count,profit,profit_margin,hit_or_flop
68000000,en,39.395881,68267862,98.0,The Watch,5.3,881,267862,0.3939147058823529,Flop
55000000,en,8.634954,34234008,94.0,The Hunted,6.0,189,-20765992,-37.75634909090909,Flop
55000000,en,8.802525,33828318,118.0,Stuck on You,5.1,188,-21171682,-38.493967272727275,Flop
60000000,en,23.700759,118338361,88.0,The Pirates! In an Adventure with Scientists!,6.4,374,58338361,97.23060166666667,Flop
55000000,en,27.50916,113020255,141.0,Changeling,7.3,1131,58020255,105.49137272727273,Hit
50000000,en,20.58862,60209334,107.0,Chain Reaction,5.3,284,10209334,20.418668,Flop
55000000,en,4.366488,18626419,116.0,The Fan,5.7,194,-36373581,-66.13378363636365,Flop
70000000,en,18.927463,154648887,143.0,The Phantom of the Opera,7.0,438,84648887,120.92698142857144,Hit
55000000,en,15.274137,74237563,114.0,Elizabeth: The Golden Age,6.6,303,19237563,34.97738727272727,Flop
62000000,en,29.954302,52304001,93.0,Æon Flux,5.4,703,-9695999,-15.63870806451613,Flop
56000000,en,4.362535,12923936,214.0,Gods and Generals,6.1,48,-43076064,-76.92154285714285,Flop
55000000,en,4.700024,11466088,100.0,Turbulence,5.2,62,-43533912,-79.15256727272727,Flop
50000000,en,14.808304,80383290,112.0,Muppets Most Wanted,6.2,316,30383290,60.766580000000005,Flop
57000000,en,9.27875,28283637,95.0,Thunderbirds,4.2,91,-28716363,-50.37958421052632,Flop
55000000,en,22.863516,89519773,119.0,Burlesque,6.9,573,34519773,62.76322363636364,Flop
2000000,en,23.962109,9250000,153.0,Lolita,7.3,395,7250000,362.5,Hit
55000000,en,12.669778,6416302,96.0,D-Tox,5.3,123,-48583698,-88.33399636363637,Flop
54000000,en,67.169587,155010032,117.0,Blade II,6.2,1528,101010032,187.05561481481482,Flop
55000000,en,41.472404,168167691,123.0,Seven Pounds,7.5,2039,113167691,205.75943818181818,Hit
55000000,en,22.503935,9489829,92.0,Bullet to the Head,5.2,481,-45510171,-82.74576545454545,Flop
54000000,en,59.194915,136766062,162.0,The Godfather: Part III,7.1,1546,82766062,153.27048518518518,Hit
57000000,en,22.894898,52034889,123.0,Elizabethtown,6.1,327,-4965111,-8.710721052631579,Flop
54000000,en,18.600367,130431368,108.0,"You, Me and Dupree",5.4,407,76431368,141.53957037037037,Flop
54000000,en,30.515175,190458706,127.0,Superman II,6.5,629,136458706,252.70130740740743,Flop
54000000,en,9.053456,7266209,121.0,Gigli,3.5,104,-46733791,-86.54405740740741,Flop
55000000,en,7.768223,9450897,125.0,All the King's Men,5.7,95,-45549103,-82.8165509090909,Flop
46000000,en,19.643365,107196498,99.0,Shaft,5.5,308,61196498,133.0358652173913,Flop
53000000,en,45.565918,139804348,94.0,Anastasia,7.4,1432,86804348,163.7817886792453,Hit
52500000,en,57.374341,179213434,127.0,Moulin Rouge!,7.4,1300,126713434,241.35892190476193,Hit
75000000,en,8.41856,54249294,89.0,Domestic Disturbance,5.4,113,-20750706,-27.667607999999998,Flop
53000000,en,46.049902,98837872,122.0,Black Mass,6.3,1242,45837872,86.48655094339622,Flop
90000000,en,23.9366,65900249,132.0,Flags of Our Fathers,6.7,526,-24099751,-26.777501111111114,Flop
53000000,en,49.593978,126690726,109.0,Law Abiding Citizen,7.2,1486,73690726,139.03910566037737,Hit
67000000,en,16.637642,25037897,191.0,Grindhouse,6.8,459,-41962103,-62.63000447761195,Flop
52000000,en,73.944049,352114312,141.0,Catch Me If You Can,7.7,3795,300114312,577.1429076923077,Hit
40000000,en,38.306954,132820716,157.0,Zero Dark Thirty,6.7,1702,92820716,232.05179,Flop
52000000,en,26.251217,204999686,106.0,The Break-Up,5.6,832,152999686,294.23016538461536,Flop
52000000,en,30.780599,609841637,108.0,Mamma Mia!,6.4,1386,557841637,1072.772378846154,Flop
52000000,en,25.41929,216485654,125.0,Valentine's Day,5.7,1013,164485654,316.3185653846154,Flop
50000000,en,15.98212,110803676,104.0,The Dukes of Hazzard,5.1,316,60803676,121.60735199999999,Flop
52000000,en,40.072583,98126565,170.0,The Thin Red Line,7.2,771,46126565,88.7049326923077,Hit
52000000,en,32.015477,75450437,112.0,The Change-Up,5.9,736,23450437,45.09699423076923,Flop
82000000,en,24.444186,47434430,118.0,Man on the Moon,6.9,435,-34565570,-42.153134146341465,Flop
52000000,en,40.06688,116112375,178.0,Casino,7.8,1307,64112375,123.29302884615385,Hit
52000000,en,27.916284,52826594,92.0,From Paris with Love,6.1,675,826594,1.5896038461538462,Flop
51000000,en,39.001682,149270999,116.0,"Me, Myself & Irene",6.1,927,98270999,192.68823333333333,Flop
51000000,en,10.430832,72779000,90.0,Barnyard,5.3,225,21779000,42.70392156862745,Flop
50000000,en,94.815867,709827462,130.0,The Twilight Saga: New Moon,5.6,2436,659827462,1319.654924,Flop
60000000,en,67.298732,484409218,90.0,Shrek,7.3,4056,424409218,707.3486966666667,Hit
50200000,en,26.60772,127869379,106.0,The Adjustment Bureau,6.5,1652,77669379,154.71987848605576,Flop
48000000,en,28.803729,390493908,143.0,Robin Hood: Prince of Thieves,6.6,909,342493908,713.5289750000001,Flop
50000000,en,27.039636,273552592,139.0,Jerry Maguire,6.7,913,223552592,447.105184,Flop
50000000,en,68.87691,549368315,106.0,Ted,6.3,4697,499368315,998.73663,Flop
50000000,en,37.885022,314178011,139.0,As Good as It Gets,7.2,915,264178011,528.356022,Hit
50000000,en,35.537397,202292902,115.0,Patch Adams,7.0,832,152292902,304.585804,Hit
50000000,en,38.125008,173649015,119.0,Anchorman 2: The Legend Continues,6.0,923,123649015,247.29803,Flop
50000000,en,18.121404,171269535,96.0,Mr. Deeds,5.6,644,121269535,242.53906999999998,Flop
50000000,en,37.069253,260095987,112.0,Super 8,6.6,2435,210095987,420.191974,Flop
52000000,en,30.347332,256271286,131.0,Erin Brockovich,7.1,716,204271286,392.8293961538461,Hit
50000000,en,23.854701,177371441,116.0,How to Lose a Guy in 10 Days,6.3,850,127371441,254.74288199999998,Flop
50000000,en,52.380982,188441614,112.0,22 Jump Street,7.0,3319,138441614,276.883228,Hit
60000000,en,50.163785,223664608,123.0,Interview with the Vampire,7.2,1516,163664608,272.77434666666664,Hit
70000000,en,43.849351,225990978,104.0,Yes Man,6.4,1813,155990978,222.8442542857143,Flop
50000000,en,45.318703,216972543,107.0,Central Intelligence,6.2,1650,166972543,333.945086,Flop
50000000,en,38.616744,242786137,96.0,Daddy's Home,5.8,854,192786137,385.572274,Flop
50000000,en,65.90161,212902372,125.0,Into the Woods,5.6,1652,162902372,325.80474399999997,Flop
45000000,en,45.220386,184376254,129.0,Inside Man,7.3,1630,139376254,309.7250088888889,Hit
90000000,en,17.457947,161626121,100.0,Payback,6.7,548,71626121,79.58457888888888,Flop
50000000,en,10.755847,152022101,109.0,Congo,5.0,213,102022101,204.04420199999998,Flop
50000000,en,38.629763,120081841,124.0,We Bought a Zoo,6.5,909,70081841,140.163682,Flop
50000000,en,32.693093,155446362,121.0,Knowing,5.9,1486,105446362,210.892724,Flop
50000000,en,18.806031,88715192,97.0,Failure to Launch,5.5,399,38715192,77.430384,Flop
50000000,en,32.233713,161451538,110.0,The Ring Two,5.4,632,111451538,222.903076,Flop
50000000,en,37.990705,142851197,118.0,"Crazy, Stupid, Love.",7.0,2443,92851197,185.702394,Hit
50000000,en,17.667826,200804534,80.0,Garfield,5.2,820,150804534,301.609068,Flop
50000000,en,46.180421,110206216,133.0,Moneyball,7.0,1381,60206216,120.412432,Hit
50000000,en,30.397496,189859560,127.0,Outbreak,6.3,513,139859560,279.71912,Flop
50000000,en,83.295796,222809600,106.0,Non-Stop,6.8,2268,172809600,345.61920000000003,Flop
50000000,en,23.935053,106303988,98.0,Race to Witch Mountain,5.5,509,56303988,112.60797600000001,Flop
54000000,en,84.630969,132511035,132.0,V for Vendetta,7.7,4442,78511035,145.39080555555554,Hit
50000000,en,16.251204,88323487,115.0,Shanghai Knights,6.0,692,38323487,76.646974,Flop
50000000,en,9.894346,69834815,86.0,Curious George,6.2,106,19834815,39.66963,Flop
50000000,en,12.050755,66002004,101.0,Herbie Fully Loaded,5.1,542,16002004,32.004008,Flop
50000000,en,11.596207,100020092,113.0,Don't Say a Word,6.0,220,50020092,100.04018400000001,Flop
50000000,en,53.02787,224803475,88.0,Hansel & Gretel: Witch Hunters,5.7,3239,174803475,349.60695,Flop
50000000,en,14.382253,119137784,124.0,Unfaithful,6.3,276,69137784,138.275568,Flop
50000000,en,43.450266,144492830,109.0,I Am Number Four,5.9,1567,94492830,188.98566000000002,Flop
50000000,en,16.871194,94000000,128.0,Syriana,6.3,451,44000000,88.0,Flop
50000000,en,42.526529,69411370,144.0,13 Hours: The Secret Soldiers of Benghazi,7.0,938,19411370,38.82274,Hit
50000000,en,34.890999,97437106,95.0,The Book of Life,7.3,755,47437106,94.874212,Hit
45000000,en,18.186026,82800000,105.0,Firewall,5.6,267,37800000,84.0,Flop
50000000,en,13.576765,50068310,121.0,Absolute Power,6.4,223,68310,0.13662,Flop
50000000,en,19.434672,48169156,125.0,G.I. Jane,6.0,395,-1830844,-3.661688,Flop
50000000,en,62.925175,109423648,129.0,The Game,7.5,1506,59423648,118.84729599999999,Hit
50000000,en,32.927994,97607453,125.0,Silent Hill,6.3,1067,47607453,95.214906,Flop
50000000,en,39.920035,234989584,113.0,American Reunion,6.1,1611,184989584,369.979168,Flop
50000000,en,28.725621,44547681,140.0,The Negotiator,6.8,582,-5452319,-10.904638,Flop
50000000,en,20.566554,160602194,89.0,Into the Storm,5.8,817,110602194,221.204388,Flop
50000000,en,20.333953,119208989,104.0,Beverly Hills Cop III,5.5,434,69208989,138.417978,Flop
50000000,en,33.98637,41482207,106.0,Gremlins 2: The New Batch,6.2,652,-8517793,-17.035586,Flop
50000000,en,42.472324,83719388,141.0,The Judge,7.2,1417,33719388,67.438776,Hit
45000000,en,29.880122,129394835,94.0,Resident Evil: Apocalypse,6.1,1267,84394835,187.54407777777777,Flop
50000000,en,28.803802,40203020,108.0,Bridget Jones: The Edge of Reason,6.1,750,-9796980,-19.59396,Flop
50000000,en,14.993459,55495563,105.0,Out of Time,6.1,298,5495563,10.991126,Flop
50000000,en,9.114168,49000000,102.0,On Deadly Ground,4.5,104,-1000000,-2.0,Flop
50000000,en,12.31101,69425966,92.0,The Adventures of Sharkboy and Lavagirl,4.4,269,19425966,38.851932,Flop
40000000,en,41.362082,144056873,119.0,The Beach,6.3,1233,104056873,260.1421825,Flop
50000000,en,13.298205,49718611,119.0,Raising Helen,5.9,189,-281389,-0.562778,Flop
40000000,en,19.085403,60462347,99.0,Ninja Assassin,6.2,371,20462347,51.1558675,Flop
50000000,en,11.106006,113309743,115.0,Striptease,4.4,205,63309743,126.619486,Flop
50000000,en,12.25622,83761844,87.0,Marmaduke,5.0,149,33761844,67.523688,Flop
50000000,en,13.365715,105197635,129.0,Hereafter,5.8,510,55197635,110.39527,Flop
50000000,en,16.167093,56714147,120.0,Murder by Numbers,6.0,268,6714147,13.428294,Flop
50000000,en,23.073933,30303072,132.0,Assassins,6.0,387,-19696928,-39.393856,Flop
50000000,en,6.567065,82169884,121.0,Hannibal Rising,6.0,654,32169884,64.33976799999999,Flop
50000000,en,6.22577,58900031,95.0,The Story of Us,5.9,75,8900031,17.800062,Flop
44000000,en,42.933027,63327201,125.0,The Host,6.0,1817,19327201,43.92545681818182,Flop
50000000,en,19.226763,42792561,98.0,Basic,6.2,286,-7207439,-14.414878,Flop
50000000,en,10.089065,26199517,110.0,Blood Work,6.1,206,-23800483,-47.600966,Flop
50000000,en,13.391833,60161391,118.0,The International,6.0,368,10161391,20.322782,Flop
50000000,en,21.637234,42277365,97.0,Escape from L.A.,5.6,373,-7722635,-15.44527,Flop
70000000,en,61.245957,23159305,86.0,The Iron Giant,7.6,1436,-46840695,-66.91527857142857,Hit
50000000,en,25.237969,34808403,119.0,The Life Aquatic with Steve Zissou,7.1,775,-15191597,-30.383194000000003,Hit
50000000,en,21.589393,25035950,139.0,Free State of Jones,6.6,428,-24964050,-49.9281,Flop
50000000,en,22.442241,38955598,130.0,The Life of David Gale,7.3,480,-11044402,-22.088804,Hit
50000000,en,74.64653,71561644,114.0,Run All Night,6.3,1148,21561644,43.123287999999995,Flop
51500000,en,35.481169,55112356,100.0,Eastern Promises,7.2,848,3612356,7.01428349514563,Hit
50000000,en,14.723467,44434439,110.0,Into the Blue,5.8,458,-5565561,-11.131122,Flop
60000000,fr,21.084542,66976317,148.0,The Messenger: The Story of Joan of Arc,6.2,367,6976317,11.627195,Flop
49900000,en,21.408222,26121638,102.0,Your Highness,5.2,501,-23778362,-47.65202805611222,Flop
50000000,en,19.267479,38502340,84.0,Dream House,5.8,391,-11497660,-22.99532,Flop
50000000,en,3.314004,10541523,114.0,Mad City,5.9,81,-39458477,-78.91695399999999,Flop
50000000,en,21.312186,16671505,99.0,Baby's Day Out,5.8,274,-33328495,-66.65699000000001,Flop
50000000,en,7.44268,10382407,135.0,The Scarlet Letter,5.5,108,-39617593,-79.235186,Flop
22000000,en,12.54949,24188922,108.0,Fair Game,6.5,235,2188922,9.949645454545454,Flop
50000000,en,18.394571,22944502,127.0,Domino,6.0,444,-27055498,-54.110996,Flop
50000000,en,8.189406,9851610,95.0,Jade,5.2,44,-40148390,-80.29678,Flop
50000000,en,27.631262,40828540,95.0,Gamer,5.6,760,-9171460,-18.34292,Flop
60000000,en,40.721373,60052138,124.0,Beautiful Creatures,5.6,984,52138,0.08689666666666666,Flop
50000000,en,37.253774,55969000,100.0,Zoolander 2,4.7,797,5969000,11.938,Flop
50000000,en,6.397388,6808550,88.0,The Big Bounce,5.0,76,-43191450,-86.38289999999999,Flop
50000000,en,30.387148,28931401,105.0,Drive Angry,5.3,600,-21068599,-42.137198,Flop
50000000,en,8.139676,12764201,97.0,Street Fighter: The Legend of Chun-Li,3.9,112,-37235799,-74.471598,Flop
49000000,en,21.746245,72700000,87.0,The One,5.7,437,23700000,48.36734693877551,Flop
49000000,en,2.808428,20423389,104.0,The Adventures of Ford Fairlane,6.2,71,-28576611,-58.31961428571428,Flop
50000000,en,31.02233,36348784,116.0,The Boat That Rocked,7.2,666,-13651216,-27.302432,Hit
48000000,en,25.170217,207515725,147.0,Traffic,6.9,562,159515725,332.3244270833333,Flop
48000000,en,80.972475,474171806,127.0,Indiana Jones and the Last Crusade,7.6,3152,426171806,887.8579291666666,Hit
49000000,en,116.700319,104399548,120.0,Chappie,6.6,3062,55399548,113.06030204081632,Flop
73000000,en,33.884459,151493655,118.0,The Bone Collector,6.5,826,78493655,107.52555479452054,Flop
48000000,en,53.043124,196397415,111.0,Panic Room,6.5,1267,148397415,309.16128125,Flop
75000000,en,34.973086,108000000,114.0,Three Kings,6.6,692,33000000,44.0,Flop
50000000,en,40.371098,3324330,137.0,Child 44,6.1,547,-46675670,-93.35134000000001,Flop
48000000,en,18.60049,85498534,112.0,Rat Race,6.0,518,37498534,78.12194583333333,Flop
48000000,en,30.920075,50315140,120.0,K-PAX,7.1,695,2315140,4.8232083333333335,Hit
48000000,en,19.348007,90383208,93.0,Bedazzled,5.6,512,42383208,88.29835,Flop
58000000,en,8.59075,25928721,127.0,The Cotton Club,6.6,68,-32071279,-55.29530862068965,Flop
55000000,en,48.801089,70016220,122.0,3:10 to Yuma,6.9,1188,15016220,27.302218181818183,Flop
48000000,en,88.844777,325771424,109.0,Taken 3,6.1,2200,277771424,578.6904666666667,Flop
48000000,en,16.000178,77745568,123.0,Out of Sight,6.5,333,29745568,61.96993333333334,Flop
47000000,en,19.525659,102825796,96.0,The Cable Guy,5.7,594,55825796,118.77828936170214,Flop
47000000,en,7.859226,103738726,103.0,Dick Tracy,5.9,251,56738726,120.72069361702127,Flop
48000000,en,18.102572,124305181,113.0,The Thomas Crown Affair,6.6,339,76305181,158.96912708333332,Flop
48000000,en,7.226115,35743308,132.0,Riding in Cars with Boys,6.5,103,-12256692,-25.534775,Flop
15000000,en,63.071046,125212904,93.0,First Blood,7.2,1488,110212904,734.7526933333334,Hit
47000000,en,10.410933,38085778,75.0,Happily N'Ever After,4.6,104,-8914222,-18.966429787234045,Flop
47000000,en,6.067212,12379402,104.0,Mary Reilly,5.7,74,-34620598,-73.66084680851064,Flop
38000000,en,15.401855,299288605,105.0,My Best Friend's Wedding,6.3,584,261288605,687.6015921052631,Flop
46000000,en,41.322708,113714830,118.0,Insomnia,6.8,1148,67714830,147.20615217391304,Flop
46000000,en,25.6713,150000000,111.0,Star Trek: First Contact,7.0,661,104000000,226.08695652173913,Hit
47000000,en,22.581313,10539000,80.0,Jonah Hex,4.4,420,-36461000,-77.57659574468086,Flop
46000000,en,12.971122,100860818,117.0,Courage Under Fire,6.2,232,54860818,119.26264782608695,Flop
45000000,en,26.721386,181000000,86.0,Liar Liar,6.4,1424,136000000,302.22222222222223,Flop
25000000,en,24.672234,15436808,127.0,The Infiltrator,6.6,573,-9563192,-38.252767999999996,Flop
46000000,en,0.146783,5200000,140.0,Inchon,6.5,2,-40800000,-88.69565217391305,Flop
46000000,en,28.964162,341631208,91.0,The Flintstones,5.0,543,295631208,642.6765391304348,Flop
45000000,en,49.353524,376141306,91.0,Taken 2,6.1,2757,331141306,735.8695688888889,Flop
48000000,en,36.585509,220673217,84.0,Scary Movie 3,5.8,912,172673217,359.73586875,Flop
45000000,en,32.624355,212000000,111.0,Miss Congeniality,6.1,961,167000000,371.11111111111114,Flop
45000000,en,53.090422,101702060,93.0,Journey to the Center of the Earth,5.8,1309,56702060,126.00457777777778,Flop
40000000,en,30.002907,95149435,113.0,The Princess Diaries 2: Royal Engagement,6.0,697,55149435,137.8735875,Flop
45000000,en,17.923254,195268056,141.0,The Pelican Brief,6.3,371,150268056,333.92901333333333,Flop
45000000,en,17.746719,117615211,119.0,The Client,6.4,278,72615211,161.36713555555556,Flop
45000000,en,31.305336,175372502,97.0,The Bucket List,7.0,1111,130372502,289.7166711111111,Hit
45000000,en,19.637704,178051587,117.0,Patriot Games,6.3,433,133051587,295.6701933333334,Flop
43000000,en,10.411996,154749918,101.0,Monster-in-Law,5.6,406,111749918,259.88353023255814,Flop
46000000,en,88.496873,122126687,153.0,Prisoners,7.9,3085,76126687,165.49279782608696,Hit
45000000,en,52.081131,104876233,122.0,Training Day,7.3,1634,59876233,133.05829555555556,Hit
45000000,en,30.816341,90683916,102.0,Galaxy Quest,6.9,710,45683916,101.51981333333333,Flop
45000000,en,35.376971,141220678,83.0,Scary Movie 2,5.4,982,96220678,213.8237288888889,Flop
45000000,en,17.047276,165184237,103.0,The Muppets,6.5,501,120184237,267.0760822222222,Flop
45000000,en,43.815492,131183530,120.0,Blade,6.5,1905,86183530,191.51895555555555,Flop
30000000,en,23.234651,76669806,136.0,Coach Carter,7.3,496,46669806,155.56601999999998,Hit
45000000,en,17.270539,94935764,89.0,Changing Lanes,5.9,299,49935764,110.96836444444445,Flop
45000000,en,27.684779,136885767,89.0,Anaconda,4.7,610,91885767,204.1905933333333,Flop
45000000,en,26.79781,113916474,100.0,Coyote Ugly,5.8,575,68916474,153.14772000000002,Flop
40000000,en,37.073127,244931766,135.0,Love Actually,7.0,1869,204931766,512.329415,Hit
120000000,en,87.350802,363258859,95.0,A Bug's Life,6.8,2303,243258859,202.71571583333335,Flop
35000000,en,26.134678,74558115,122.0,From Hell,6.6,741,39558115,113.02318571428572,Flop
45000000,en,16.582709,170362582,110.0,The Specialist,5.5,313,125362582,278.58351555555555,Flop
45000000,en,10.731574,53854588,135.0,Tin Cup,5.9,150,8854588,19.676862222222223,Flop
45000000,en,8.99269,56070433,95.0,Kicking & Screaming,5.6,176,11070433,24.600962222222222,Flop
50000000,en,51.742065,104478416,109.0,The Hitchhiker's Guide to the Galaxy,6.6,1315,54478416,108.95683199999999,Flop
45000000,en,12.06538,148412065,94.0,Resident Evil: Extinction,6.1,1292,103412065,229.80458888888887,Flop
40000000,en,44.120328,123494610,117.0,Blended,6.6,1006,83494610,208.736525,Flop
45000000,en,6.156015,38399961,112.0,Last Holiday,6.4,119,-6600039,-14.666753333333332,Flop
45000000,en,31.856589,82966152,131.0,Savages,6.2,766,37966152,84.36922666666666,Flop
25000000,en,24.459948,56422687,94.0,Cellular,6.1,537,31422687,125.690748,Flop
40000000,en,28.029015,160583018,88.0,Johnny English,6.0,852,120583018,301.45754500000004,Flop
50000000,en,20.239061,55181129,88.0,The Ant Bully,5.5,366,5181129,10.362258,Flop
40000000,en,25.876582,30925690,137.0,Dune,6.5,562,-9074310,-22.685775,Flop
